,genre,year,song_id,title,line,word,class,tag_orig
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),16,없,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),22,크,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),25,눈물나,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),25,서글프,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),30,없,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),45,고맙,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),49,나쁘,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),52,늦,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),59,서투르,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),60,착하,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),65,고맙,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),68,다르,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),72,고맙,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),102,고맙,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),105,없,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),107,고맙,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),110,없,Adjective,VA
0,랩/힙합,2006,1454809,너에게 쓰는 편지 Part 2 (Feat. LISA),116,고맙,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),0,멀,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),6,슬프,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),12,이렇,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),15,슬프,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),16,아름답,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),22,고프,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),23,배고프,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),27,쉽,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),28,밉,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),32,슬프,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),33,아름답,Adjective,VA
0,발라드,2006,1173404,아름다운 이별 Ⅱ (PSY Ver.),44,없,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,11,상관없,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,13,힘겹,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,21,크,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,24,상관없,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,29,없,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,30,밝,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,39,아프,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,40,기쁘,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,40,없,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,42,좋,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,44,많,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,46,높,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,47,좋,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,50,상관없,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,55,없,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,64,없,Adjective,VA
0,댄스,2006,1423302,I Love Rock & Roll,65,밝,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),7,힘들,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),12,거칠,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),19,뜨겁,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),21,같,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),40,뜨겁,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),46,뜨겁,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),49,거칠,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),61,뜨겁,Adjective,VA
0,댄스,2006,1472024,I'm Coming (Feat. Tablo),67,뜨겁,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),1,작,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),3,메마르,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),4,하얗,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),4,갑,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),9,어떻,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),10,슬프,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),22,지,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),26,길,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),27,좋,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),40,지,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),45,멀,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),47,지,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),50,괜찮,Adjective,VA
0,발라드,2006,1033126,가만히 눈을 감고 (CF - 교토 다원녹차),51,없,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,0,같,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,1,아프,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,1,속상,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,4,작,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,12,좋,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,17,멀,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,25,좋,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,31,멀,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,31,힘들,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,33,많,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,34,많,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,34,괜찮,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,37,서툴,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,44,같,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,45,아프,Adjective,VA
0,"발라드, R&B/Soul",2006,1472307,사랑은,45,속상,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,0,같,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,1,작,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,1,예쁘,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,1,같,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,6,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,6,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,6,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,6,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,8,같,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,9,같,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,14,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,14,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,14,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,14,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,16,같,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,17,같,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,22,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,22,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,22,싫,Adjective,VA
0,댄스,2006,1288745,Cutie Honey,22,싫,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),7,이렇,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),7,멀,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),7,깊,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),10,없,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),12,없,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),14,이렇,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),19,멀,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),21,없,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),23,이렇,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),42,없,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),43,이렇,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),46,없,Adjective,VA
0,R&B/Soul,2006,1147109,열 (Feat. Tablo),48,이렇,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,1,노랗,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,8,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,8,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,15,어떻,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,16,괜찮,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,18,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,18,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,22,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,22,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,24,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,24,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,25,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,25,좋,Adjective,VA
0,발라드,2006,1322986,좋아 좋아,26,좋,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,4,낯설,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,9,없,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,11,없,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,14,사납,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,39,깝,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,43,굳,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,75,같,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,79,굳,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,81,세,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,83,크,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,87,깝,Adjective,VA
0,랩/힙합,2006,1414764,마이동풍,91,굳,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),3,괜찮,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),6,아프,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),7,편하,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),8,괜찮,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),13,괜찮,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),17,없,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),23,괜찮,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),27,괜찮,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),29,이렇,Adjective,VA
0,발라드,2006,1491337,사랑은 이별을 데리고 오다 (New Ver.),29,괜찮,Adjective,VA
0,발라드,2006,1415518,정 (情),6,없,Adjective,VA
0,발라드,2006,1415518,정 (情),12,아프,Adjective,VA
0,발라드,2006,1415518,정 (情),13,밉,Adjective,VA
0,발라드,2006,1415518,정 (情),14,없,Adjective,VA
0,발라드,2006,1415518,정 (情),17,못나,Adjective,VA
0,발라드,2006,1415518,정 (情),20,없,Adjective,VA
0,발라드,2006,1415518,정 (情),26,아프,Adjective,VA
0,발라드,2006,1415518,정 (情),27,밉,Adjective,VA
0,발라드,2006,1415518,정 (情),28,없,Adjective,VA
0,발라드,2006,1415518,정 (情),31,못나,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),7,이렇,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),9,좋,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),14,부드럽,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),15,같,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),16,힘들,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),18,외롭,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),23,그렇,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),30,없,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),30,없,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),35,이렇,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),37,좋,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),40,가쁘,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),40,차갑,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),44,깊,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),47,힘들,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),48,그렇,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),54,아프,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),63,이렇,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),65,좋,Adjective,VA
0,댄스,2006,1315554,Maybe I Love You (Feat. 빅톤),71,이렇,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),0,밉,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),3,밉,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),3,그립,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),5,같,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),7,랗,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),7,좁,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),10,가깝,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),12,깊,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),13,잖,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),14,커다랗,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),14,없,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),15,쉽,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),20,가깝,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),22,깊,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),26,넓,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),26,크,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),27,깊,Adjective,VA
0,R&B/Soul,2006,1088419,사랑해요 우리 (Feat. 거미),31,많,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,0,좋,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,1,편하,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,5,그렇,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,8,좋,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,12,좋,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,13,힘들,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,16,좋,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,20,그렇,Adjective,VA
0,댄스,2006,1313657,Love Me Love Me,21,같,Adjective,VA
0,R&B/Soul,2006,1089743,피 (避),0,없,Adjective,VA
0,R&B/Soul,2006,1089743,피 (避),3,같,Adjective,VA
0,R&B/Soul,2006,1089743,피 (避),7,같,Adjective,VA
0,R&B/Soul,2006,1089743,피 (避),17,아프,Adjective,VA
0,R&B/Soul,2006,1089743,피 (避),26,없,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),0,차갑,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),13,부,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),16,배고프,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),18,크,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),29,검,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),30,어둡,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),40,차갑,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),45,작,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),52,부시,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),52,붉,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),61,거칠,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),64,차갑,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),69,차갑,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),74,작,Adjective,VA
0,랩/힙합,2006,933378,Paris (Feat. Jisun of Loveholic),77,차갑,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,2,헛되,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,10,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,10,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,13,아깝,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,15,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,15,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,22,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,22,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,25,아깝,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,27,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,27,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,34,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,34,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,39,아깝,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,41,아프,Adjective,VA
0,R&B/Soul,2006,1029602,바람과 함께 사라지다,41,아프,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,2,없,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,3,많,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,4,아프,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,7,그립,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,12,슬프,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,18,없,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,30,없,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,31,없,Adjective,VA
0,발라드,2006,1417729,가슴이 아려와,38,없,Adjective,VA
0,댄스,2006,1268244,오늘 하루,6,많,Adjective,VA
0,댄스,2006,1268244,오늘 하루,7,그렇,Adjective,VA
0,댄스,2006,1268244,오늘 하루,8,바쁘,Adjective,VA
0,댄스,2006,1268244,오늘 하루,8,잘나,Adjective,VA
0,댄스,2006,1268244,오늘 하루,9,많,Adjective,VA
0,댄스,2006,1268244,오늘 하루,10,바쁘,Adjective,VA
0,댄스,2006,1268244,오늘 하루,13,안쓰럽,Adjective,VA
0,댄스,2006,1268244,오늘 하루,17,괜찮,Adjective,VA
0,댄스,2006,1268244,오늘 하루,21,많,Adjective,VA
0,댄스,2006,1268244,오늘 하루,22,아프,Adjective,VA
0,댄스,2006,1268244,오늘 하루,22,힘들,Adjective,VA
0,댄스,2006,1268244,오늘 하루,24,슬프,Adjective,VA
0,댄스,2006,1268244,오늘 하루,26,늦,Adjective,VA
0,댄스,2006,1268244,오늘 하루,26,아프,Adjective,VA
0,댄스,2006,1268244,오늘 하루,31,괜찮,Adjective,VA
0,댄스,2006,1268244,오늘 하루,39,괜찮,Adjective,VA
0,댄스,2006,1268244,오늘 하루,43,괜찮,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,0,무섭,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,2,힘들,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,3,아프,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,4,없,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,15,없,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,16,좋,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,17,아프,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,17,없,Adjective,VA
0,발라드,2006,1266153,사랑한다는 한마디,27,없,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),9,굳,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),10,같,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),12,덥,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),14,없,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),18,없,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),26,같,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),28,좋,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),28,좋,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),30,없,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),34,없,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),38,없,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),42,없,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),43,나,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),44,시퍼렇,Adjective,VA
0,R&B/Soul,2006,1123711,난 알아요 (Feat. Teddy),50,없,Adjective,VA
0,발라드,2006,1114174,한숨만,12,아쉽,Adjective,VA
0,발라드,2006,1114174,한숨만,14,깊,Adjective,VA
0,발라드,2006,1114174,한숨만,25,아쉽,Adjective,VA
0,발라드,2006,1114174,한숨만,32,아쉽,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,5,그렇,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,5,프,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,6,이렇,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,13,그렇,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,13,프,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,14,이렇,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,15,없,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,17,같,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,19,없,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,19,같,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,20,작,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,23,눈,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,24,같,Adjective,VA
0,"발라드, 국내드라마",2006,1190874,아무리 생각해도 난 너를,26,같,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,0,흔하,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,5,같,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,14,상관없,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,17,없,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,18,두렵,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,19,옳,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,19,그르,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,20,잖,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,21,서툴,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,25,상관없,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,28,없,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,34,작,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,36,서럽,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,39,괜찮,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,39,많잖,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,40,편하,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,44,상관없,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,47,없,Adjective,VA
0,R&B/Soul,2006,1469335,Never Mind,48,두렵,Adjective,VA
0,발라드,2007,1563237,미인 (美人),0,짧,Adjective,VA
