Column1,genre,year,word,freq
5,댄스,2011,날,84
6,댄스,2011,제발,17
7,댄스,2011,맘,59
8,댄스,2011,나,155
10,댄스,2011,가슴,25
13,댄스,2011,저,20
14,댄스,2011,하늘,17
17,댄스,2011,이런,15
20,댄스,2011,내,214
24,댄스,2011,모습,14
25,댄스,2011,자꾸,17
28,댄스,2011,또,41
29,댄스,2011,앞,19
30,댄스,2011,사랑,109
31,댄스,2011,말,81
32,댄스,2011,것,25
33,댄스,2011,같아,13
34,댄스,2011,너,266
35,댄스,2011,생각,25
37,댄스,2011,줄,11
38,댄스,2011,절대,12
41,댄스,2011,왜,68
48,댄스,2011,모든,10
49,댄스,2011,게,17
52,댄스,2011,속,25
53,댄스,2011,모두,25
55,댄스,2011,하나,18
56,댄스,2011,없는,16
58,댄스,2011,더,69
60,댄스,2011,이제,31
65,댄스,2011,여자,17
66,댄스,2011,넌,63
67,댄스,2011,남자,22
69,댄스,2011,걸,34
70,댄스,2011,알,13
72,댄스,2011,없어,32
73,댄스,2011,그냥,10
75,댄스,2011,보고,23
77,댄스,2011,해,26
4,댄스,2011,정말,43
16,댄스,2011,좀,36
17,댄스,2011,네,70
19,댄스,2011,제,14
38,댄스,2011,널,64
2,댄스,2011,끝,22
6,댄스,2011,다른,13
7,댄스,2011,사람,26
14,댄스,2011,그래,14
20,댄스,2011,있는,19
21,댄스,2011,그대로,23
3,댄스,2011,같은,34
8,댄스,2011,마치,13
13,댄스,2011,뜨겁게,10
16,댄스,2011,눈,33
18,댄스,2011,태양,13
27,댄스,2011,안,22
10,댄스,2011,그대,44
15,댄스,2011,못,22
19,댄스,2011,여기,11
20,댄스,2011,우리,22
23,댄스,2011,세상,35
26,댄스,2011,때,36
30,댄스,2011,젠,18
32,댄스,2011,꼭,11
33,댄스,2011,다시,24
36,댄스,2011,우린,11
39,댄스,2011,뭐,20
41,댄스,2011,밤,17
50,댄스,2011,눈물,14
52,댄스,2011,기억,13
4,댄스,2011,오늘,38
16,댄스,2011,시작,18
41,댄스,2011,있어,15
42,댄스,2011,지금,22
56,댄스,2011,이,44
0,댄스,2011,뒤,10
34,댄스,2011,그,39
50,댄스,2011,소리,10
8,댄스,2011,몸,10
9,댄스,2011,아무,15
5,댄스,2011,이유,14
10,댄스,2011,재,12
13,댄스,2011,수,27
15,댄스,2011,시간,16
31,댄스,2011,두려워,13
60,댄스,2011,곳,11
10,댄스,2011,혼자,10
18,댄스,2011,싫어,14
47,댄스,2011,좋아,19
0,댄스,2011,오,21
1,댄스,2011,라라라라,22
1,댄스,2011,남,14
38,댄스,2011,달빛,11
41,댄스,2011,오오오,12
54,댄스,2011,순간,13
75,댄스,2011,마음,13
21,댄스,2011,거울,80
1,댄스,2011,제일,22
3,댄스,2011,누가,15
5,댄스,2011,가라,12
16,댄스,2011,위,12
50,댄스,2011,바람,10
59,댄스,2011,얘기,16
13,댄스,2011,마마마,12
17,댄스,2011,노래,16
42,댄스,2011,그런,21
34,댄스,2011,밥,25
50,댄스,2011,너무해,13
0,댄스,2011,뚜루왑,12
9,댄스,2011,척,12
17,댄스,2011,거,12
27,댄스,2011,별,17
4,댄스,2011,향기,14
33,댄스,2011,땃,12
34,댄스,2011,따따,12
0,댄스,2011,쿵,31
11,댄스,2011,님,24
12,댄스,2011,샤샤,12
13,댄스,2011,샤,12
4,댄스,2012,속,28
5,댄스,2012,맘,83
8,댄스,2012,눈물,15
11,댄스,2012,사랑,78
12,댄스,2012,같은,14
13,댄스,2012,하늘,15
18,댄스,2012,너,142
22,댄스,2012,하나,11
24,댄스,2012,내,264
25,댄스,2012,못,21
29,댄스,2012,그,35
31,댄스,2012,말,57
33,댄스,2012,수,28
40,댄스,2012,이제,27
41,댄스,2012,널,49
46,댄스,2012,마음,25
47,댄스,2012,눈,33
50,댄스,2012,것,31
55,댄스,2012,이,46
66,댄스,2012,건,10
70,댄스,2012,없는,15
72,댄스,2012,사람,18
74,댄스,2012,난,107
77,댄스,2012,오늘,28
81,댄스,2012,나,126
83,댄스,2012,잠,12
85,댄스,2012,그대,19
8,댄스,2012,끝,22
19,댄스,2012,울,11
20,댄스,2012,있는,10
22,댄스,2012,밤,60
23,댄스,2012,어서,10
24,댄스,2012,니,84
40,댄스,2012,전,10
42,댄스,2012,루루,12
46,댄스,2012,모두,17
54,댄스,2012,모습,15
55,댄스,2012,생각,13
56,댄스,2012,또,31
58,댄스,2012,우리,19
60,댄스,2012,넌,47
71,댄스,2012,입술,13
10,댄스,2012,네,43
15,댄스,2012,날,91
16,댄스,2012,거,15
17,댄스,2012,알,17
22,댄스,2012,어디,14
32,댄스,2012,더,61
36,댄스,2012,좀,14
60,댄스,2012,모든,16
61,댄스,2012,걸,16
0,댄스,2012,여기,13
2,댄스,2012,리리,19
14,댄스,2012,손,23
17,댄스,2012,나나,12
32,댄스,2012,게,11
36,댄스,2012,위,13
50,댄스,2012,때,15
64,댄스,2012,없어,28
4,댄스,2012,마,23
9,댄스,2012,이런,18
14,댄스,2012,자꾸,22
19,댄스,2012,왜,39
31,댄스,2012,지금,16
6,댄스,2012,자,14
33,댄스,2012,정말,29
38,댄스,2012,보고,14
47,댄스,2012,다시,15
3,댄스,2012,혼자,29
18,댄스,2012,꼭,13
29,댄스,2012,매일,10
11,댄스,2012,해,19
22,댄스,2012,그래,19
28,댄스,2012,어떡해,11
41,댄스,2012,남자,16
23,댄스,2012,앞,11
39,댄스,2012,아무,13
49,댄스,2012,시간,11
68,댄스,2012,세상,12
1,댄스,2012,가슴,12
24,댄스,2012,그런,11
38,댄스,2012,살,17
37,댄스,2012,안,24
44,댄스,2012,별,10
40,댄스,2012,뭘,10
4,댄스,2012,뭐,12
18,댄스,2012,달콤한,14
27,댄스,2012,줄,27
15,댄스,2012,아름다운,17
26,댄스,2012,순간,10
16,댄스,2012,나쁜,17
17,댄스,2012,놈,20
45,댄스,2012,난리,24
41,댄스,2012,닐,17
0,댄스,2012,이럴,12
58,댄스,2012,바삐,12
20,댄스,2012,뜨거워,15
25,댄스,2012,뜨거,24
0,댄스,2013,모두,14
1,댄스,2013,날,56
6,댄스,2013,내,94
10,댄스,2013,말,84
12,댄스,2013,좀,38
15,댄스,2013,너,117
18,댄스,2013,널,40
22,댄스,2013,예,48
25,댄스,2013,맘,16
26,댄스,2013,때,18
28,댄스,2013,빛,12
34,댄스,2013,사랑,34
37,댄스,2013,시작,13
38,댄스,2013,안,16
40,댄스,2013,마,11
41,댄스,2013,속,16
43,댄스,2013,곳,10
45,댄스,2013,꿈,12
46,댄스,2013,오늘,11
51,댄스,2013,없는,10
55,댄스,2013,애,10
0,댄스,2013,알,18
1,댄스,2013,왜,41
5,댄스,2013,해,28
12,댄스,2013,멋쟁이,13
20,댄스,2013,머리,16
26,댄스,2013,그냥,10
1,댄스,2013,전,14
22,댄스,2013,그대,14
25,댄스,2013,하나,12
26,댄스,2013,나,86
27,댄스,2013,하루,11
30,댄스,2013,저,11
33,댄스,2013,밤,13
39,댄스,2013,또,18
43,댄스,2013,난,38
19,댄스,2013,오,23
23,댄스,2013,정말,10
26,댄스,2013,거,11
29,댄스,2013,보고,14
31,댄스,2013,그,25
32,댄스,2013,남자,24
46,댄스,2013,눈,21
51,댄스,2013,멋진,14
57,댄스,2013,이,12
71,댄스,2013,못,11
77,댄스,2013,우리,18
95,댄스,2013,예뻐,38
99,댄스,2013,여자,25
101,댄스,2013,걸,29
109,댄스,2013,곁,15
112,댄스,2013,지금,28
2,댄스,2013,혼자,11
9,댄스,2013,손,12
10,댄스,2013,이제,23
30,댄스,2013,둘,10
50,댄스,2013,세상,13
54,댄스,2013,니,49
56,댄스,2013,젠,12
3,댄스,2013,자꾸,17
8,댄스,2013,먼저,20
15,댄스,2013,없어,33
22,댄스,2013,더,43
25,댄스,2013,네,52
40,댄스,2013,수,23
55,댄스,2013,생각,12
15,댄스,2013,다시,14
38,댄스,2013,미쳐가,10
62,댄스,2013,뭐,46
73,댄스,2013,넌,23
48,댄스,2013,시간,35
2,댄스,2013,빠빠빠,12
3,댄스,2013,빠,12
15,댄스,2013,점핑,30
37,댄스,2013,으르렁,36
70,댄스,2013,없으니까,13
1,댄스,2013,이름,19
6,댄스,2013,있다,12
35,댄스,2013,없는데,11
37,댄스,2013,수가,10
1,댄스,2013,빙수,22
5,댄스,2013,콩떡,11
28,댄스,2013,아파,11
4,댄스,2013,게,12
30,댄스,2013,매일,12
61,댄스,2013,것,11
33,댄스,2013,누구,10
1,댄스,2013,바빠,19
10,댄스,2013,나빠,27
15,댄스,2013,호옹,38
2,댄스,2014,사랑,63
4,댄스,2014,난,58
6,댄스,2014,사람,11
7,댄스,2014,내,91
9,댄스,2014,안,21
10,댄스,2014,매일,15
12,댄스,2014,같은,10
16,댄스,2014,맘,21
17,댄스,2014,날,62
20,댄스,2014,달콤한,12
25,댄스,2014,소리,11
27,댄스,2014,그,19
28,댄스,2014,달콤해,12
30,댄스,2014,더,33
32,댄스,2014,너,123
33,댄스,2014,나,90
40,댄스,2014,니,34
48,댄스,2014,위,73
50,댄스,2014,그대,18
1,댄스,2014,말,42
3,댄스,2014,모두,14
4,댄스,2014,널,32
18,댄스,2014,네,43
34,댄스,2014,하나,27
36,댄스,2014,어어,18
45,댄스,2014,바로,13
51,댄스,2014,넌,52
53,댄스,2014,없는,11
67,댄스,2014,다시,17
1,댄스,2014,두,14
9,댄스,2014,손,14
10,댄스,2014,이,23
18,댄스,2014,듯,11
19,댄스,2014,생각,11
20,댄스,2014,해도,13
22,댄스,2014,입술,13
31,댄스,2014,눈,17
35,댄스,2014,또,20
42,댄스,2014,수,21
43,댄스,2014,없어,16
48,댄스,2014,걸,18
18,댄스,2014,왜,34
30,댄스,2014,여기,21
32,댄스,2014,속,12
47,댄스,2014,우린,16
5,댄스,2014,좀,29
17,댄스,2014,해,26
25,댄스,2014,지금,21
31,댄스,2014,아래,45
34,댄스,2014,우리,37
35,댄스,2014,둘,14
53,댄스,2014,자꾸,10
61,댄스,2014,누구,10
16,댄스,2014,알,10
28,댄스,2014,녹,12
32,댄스,2014,있어,10
34,댄스,2014,시간,22
4,댄스,2014,것,27
14,댄스,2014,오늘,22
27,댄스,2014,이제,12
38,댄스,2014,거,10
62,댄스,2014,젠,10
74,댄스,2014,마,19
22,댄스,2014,밤,13
33,댄스,2014,전,17
25,댄스,2014,건,17
7,댄스,2014,이런,11
8,댄스,2014,게,11
33,댄스,2014,모든,12
17,댄스,2014,얘기,10
36,댄스,2014,없구나,12
37,댄스,2014,으르렁,36
8,댄스,2014,빌어,10
17,댄스,2014,떡볶이,27
53,댄스,2014,라라라,27
13,댄스,2014,라라,16
16,댄스,2014,현아,25
23,댄스,2014,빨간,15
0,댄스,2015,이,24
4,댄스,2015,사람,11
8,댄스,2015,순간,16
16,댄스,2015,넌,42
17,댄스,2015,내,80
19,댄스,2015,나,70
24,댄스,2015,너,119
27,댄스,2015,여기,13
28,댄스,2015,이제,25
34,댄스,2015,남자,17
39,댄스,2015,것,30
41,댄스,2015,그,34
42,댄스,2015,안,18
44,댄스,2015,널,32
47,댄스,2015,마음,19
53,댄스,2015,해,30
57,댄스,2015,속,22
58,댄스,2015,날,52
61,댄스,2015,말,77
66,댄스,2015,손,11
72,댄스,2015,네,43
73,댄스,2015,목소리,10
1,댄스,2015,밤,19
7,댄스,2015,모든,13
13,댄스,2015,지금,20
22,댄스,2015,난,81
24,댄스,2015,오,14
26,댄스,2015,위,66
28,댄스,2015,눈,30
36,댄스,2015,전부,10
42,댄스,2015,없어,27
55,댄스,2015,좀,20
56,댄스,2015,더,66
58,댄스,2015,가슴,16
60,댄스,2015,우리,33
65,댄스,2015,아름다운,16
66,댄스,2015,수,23
71,댄스,2015,시간,25
0,댄스,2015,기억,10
10,댄스,2015,그때,11
13,댄스,2015,수가,12
19,댄스,2015,하루,10
22,댄스,2015,하나,18
34,댄스,2015,때,10
52,댄스,2015,그대,21
2,댄스,2015,춤,11
10,댄스,2015,맘,39
11,댄스,2015,나나,12
25,댄스,2015,자꾸,17
0,댄스,2015,다른,26
14,댄스,2015,사랑,18
15,댄스,2015,못,13
27,댄스,2015,여자,14
0,댄스,2015,레레,10
16,댄스,2015,또,11
40,댄스,2015,왜,17
42,댄스,2015,조금,13
65,댄스,2015,마,12
72,댄스,2015,그래,12
73,댄스,2015,앞,10
12,댄스,2015,줄,13
18,댄스,2015,오늘,34
30,댄스,2015,위로,14
32,댄스,2015,저,17
64,댄스,2015,머리,15
1,댄스,2015,반해,18
44,댄스,2015,어쩌면,16
45,댄스,2015,좋아,10
53,댄스,2015,뭐,16
0,댄스,2015,아예,55
50,댄스,2015,척,13
64,댄스,2015,게,15
70,댄스,2015,해도,10
79,댄스,2015,전,12
15,댄스,2015,바람,10
1,댄스,2015,아래,41
0,댄스,2015,음,15
60,댄스,2015,쪽,14
25,댄스,2015,다운,36
26,댄스,2015,다음,14
0,댄스,2015,링링,29
1,댄스,2015,마벨,26
2,댄스,2015,링,28
53,댄스,2015,얄라,12
2,댄스,2016,젠,16
8,댄스,2016,자꾸,40
11,댄스,2016,것,32
12,댄스,2016,같아,11
14,댄스,2016,나,75
18,댄스,2016,심장,12
19,댄스,2016,왜,38
21,댄스,2016,말,56
28,댄스,2016,좀,24
35,댄스,2016,내,101
36,댄스,2016,맘,38
37,댄스,2016,더,40
39,댄스,2016,여자,12
41,댄스,2016,니,30
42,댄스,2016,날,37
44,댄스,2016,걸,21
48,댄스,2016,널,49
57,댄스,2016,없어,10
60,댄스,2016,안,17
69,댄스,2016,너,97
72,댄스,2016,좋아,10
76,댄스,2016,속,14
77,댄스,2016,마음,35
79,댄스,2016,지금,23
80,댄스,2016,조금,10
0,댄스,2016,남자,13
3,댄스,2016,그,24
5,댄스,2016,이제,22
15,댄스,2016,수,26
31,댄스,2016,사랑,39
32,댄스,2016,넌,30
35,댄스,2016,그런,10
44,댄스,2016,제발,11
55,댄스,2016,생각,13
12,댄스,2016,같은,16
16,댄스,2016,사람,11
30,댄스,2016,없는,20
32,댄스,2016,알,11
38,댄스,2016,가짜,12
43,댄스,2016,거,12
2,댄스,2016,해,11
7,댄스,2016,우린,16
23,댄스,2016,나나,23
30,댄스,2016,애,14
32,댄스,2016,난,30
50,댄스,2016,이,27
62,댄스,2016,시간,18
2,댄스,2016,때,13
9,댄스,2016,다른,21
11,댄스,2016,밤,24
27,댄스,2016,뭐,25
36,댄스,2016,데,13
79,댄스,2016,네,21
42,댄스,2016,우리,24
4,댄스,2016,척,14
16,댄스,2016,길,10
3,댄스,2016,오늘,31
49,댄스,2016,불,10
28,댄스,2016,안녕,10
13,댄스,2016,오빠,10
32,댄스,2016,쪽,12
23,댄스,2016,이래,15
1,댄스,2017,날,66
3,댄스,2017,나,62
4,댄스,2017,없는,15
5,댄스,2017,넌,66
6,댄스,2017,안,22
7,댄스,2017,말,74
8,댄스,2017,또,12
13,댄스,2017,내,164
15,댄스,2017,이제,15
19,댄스,2017,너,110
20,댄스,2017,눈빛,10
27,댄스,2017,사랑,29
30,댄스,2017,난,41
34,댄스,2017,네,33
35,댄스,2017,맘,65
45,댄스,2017,널,43
46,댄스,2017,원해,14
47,댄스,2017,이,23
48,댄스,2017,오늘,21
50,댄스,2017,밤,18
57,댄스,2017,마,18
60,댄스,2017,니,11
61,댄스,2017,시간,22
71,댄스,2017,그,32
85,댄스,2017,때,13
87,댄스,2017,더,48
0,댄스,2017,낯선,21
7,댄스,2017,느낌,26
8,댄스,2017,좀,20
10,댄스,2017,지금,19
13,댄스,2017,점점,12
19,댄스,2017,것,54
21,댄스,2017,우리,14
26,댄스,2017,위험해,13
37,댄스,2017,없어,12
41,댄스,2017,정말,10
18,댄스,2017,좋아,23
32,댄스,2017,가시,18
38,댄스,2017,좋아하는,12
14,댄스,2017,쿵,13
15,댄스,2017,다시,11
21,댄스,2017,걸,31
28,댄스,2017,잠시,11
0,댄스,2017,거,17
4,댄스,2017,그래,14
8,댄스,2017,왜,57
23,댄스,2017,눈,19
34,댄스,2017,여자,21
37,댄스,2017,이런,11
17,댄스,2017,건,16
71,댄스,2017,수,18
18,댄스,2017,해,18
19,댄스,2017,척,10
68,댄스,2017,해도,11
71,댄스,2017,자꾸,39
45,댄스,2017,찌릿,24
53,댄스,2017,마음,16
30,댄스,2017,애,11
33,댄스,2017,생각,10
45,댄스,2017,얼굴,12
27,댄스,2017,모두,12
33,댄스,2017,예쁜,13
33,댄스,2017,뭐,11
37,댄스,2017,마지막,27
1,댄스,2017,맛,12
13,댄스,2017,나로,13
36,댄스,2017,순간,13
3,댄스,2017,같으면,14
5,댄스,2017,있는,10
2,댄스,2018,보고,14
3,댄스,2018,말,42
4,댄스,2018,조금,14
6,댄스,2018,네,76
7,댄스,2018,꼭,10
10,댄스,2018,해,54
12,댄스,2018,도,16
13,댄스,2018,없어,22
14,댄스,2018,느낌,14
18,댄스,2018,매일,16
19,댄스,2018,밤,45
24,댄스,2018,없는,23
25,댄스,2018,진심,10
28,댄스,2018,사랑,26
31,댄스,2018,자꾸,11
32,댄스,2018,내,136
37,댄스,2018,너,158
38,댄스,2018,있어,13
40,댄스,2018,맘,40
2,댄스,2018,속,17
3,댄스,2018,눈,20
5,댄스,2018,그,24
15,댄스,2018,듯,18
16,댄스,2018,안,18
23,댄스,2018,날,78
33,댄스,2018,넌,69
38,댄스,2018,마,31
43,댄스,2018,지금,29
48,댄스,2018,좀,12
52,댄스,2018,건,18
59,댄스,2018,알,12
61,댄스,2018,걸,19
65,댄스,2018,난,38
81,댄스,2018,널,30
82,댄스,2018,선택,18
85,댄스,2018,같아,13
86,댄스,2018,거,22
87,댄스,2018,또,10
88,댄스,2018,이제,13
89,댄스,2018,수,24
1,댄스,2018,라라라,14
2,댄스,2018,별,16
7,댄스,2018,소리,10
10,댄스,2018,이,33
11,댄스,2018,순간,18
16,댄스,2018,우리,16
23,댄스,2018,세상,14
28,댄스,2018,저,14
37,댄스,2018,나,55
41,댄스,2018,약속,13
46,댄스,2018,마지막,23
49,댄스,2018,더,64
3,댄스,2018,시간,18
23,댄스,2018,마음,12
32,댄스,2018,둘,14
36,댄스,2018,있게,10
38,댄스,2018,불,10
44,댄스,2018,끝,13
46,댄스,2018,것,36
9,댄스,2018,뭐,13
30,댄스,2018,생각,19
41,댄스,2018,하루,12
54,댄스,2018,못,11
2,댄스,2018,기분,10
4,댄스,2018,그래,25
31,댄스,2018,손,11
36,댄스,2018,롤러코스터,10
37,댄스,2018,때,19
38,댄스,2018,가슴,12
16,댄스,2018,젠,11
59,댄스,2018,어디,10
7,댄스,2018,멋대로,18
11,댄스,2018,오늘,15
47,댄스,2018,야야,15
77,댄스,2018,왜,17
38,댄스,2018,하나,29
41,댄스,2018,뿜뿜,17
40,댄스,2018,해도,17
31,댄스,2018,빙글뱅글,14
1,댄스,2018,맛,12
10,댄스,2018,제일,11
29,댄스,2018,예이예,15
35,댄스,2018,가시,16
0,댄스,2019,지금,11
4,댄스,2019,저,15
8,댄스,2019,네,37
13,댄스,2019,넌,10
17,댄스,2019,난,43
18,댄스,2019,더,18
25,댄스,2019,내,45
31,댄스,2019,별,10
34,댄스,2019,거기,10
35,댄스,2019,너,50
54,댄스,2019,듯,14
55,댄스,2019,이,19
57,댄스,2019,좋아,11
62,댄스,2019,나,45
70,댄스,2019,널,15
71,댄스,2019,눈,13
4,댄스,2019,날,15
15,댄스,2019,맘,22
17,댄스,2019,걸,14
40,댄스,2019,말,31
49,댄스,2019,이제,12
2,댄스,2019,하나,18
3,댄스,2019,선택,16
36,댄스,2019,해,14
46,댄스,2019,우리,12
8,댄스,2019,사랑,11
24,댄스,2019,없는,12
27,댄스,2019,달라,21
26,댄스,2019,시,11
30,댄스,2019,있어,10
95,댄스,2019,누구,21
36,댄스,2019,좋은,10
5,댄스,2019,이유,12
7,댄스,2019,아예,11
0,댄스,2019,일루,48
39,댄스,2019,고고,17
40,댄스,2019,베베,19
1,댄스,2019,없소,17
25,댄스,2019,똑똑,14
4,댄스,2020,날,24
5,댄스,2020,이,33
6,댄스,2020,뭐,11
7,댄스,2020,머리,15
11,댄스,2020,말,38
14,댄스,2020,내,88
15,댄스,2020,맘,20
17,댄스,2020,때,11
21,댄스,2020,너,56
22,댄스,2020,또,40
23,댄스,2020,물보라,12
26,댄스,2020,안,20
35,댄스,2020,위,15
36,댄스,2020,난,66
11,댄스,2020,걸,17
12,댄스,2020,나,51
22,댄스,2020,꿈,11
26,댄스,2020,축제,10
39,댄스,2020,모든,13
43,댄스,2020,하나,10
44,댄스,2020,기억,10
45,댄스,2020,지금,16
53,댄스,2020,계절,10
56,댄스,2020,번,16
59,댄스,2020,이제,12
61,댄스,2020,더,33
77,댄스,2020,눈,11
84,댄스,2020,해,30
8,댄스,2020,네,23
14,댄스,2020,그,22
38,댄스,2020,자꾸,23
42,댄스,2020,넌,14
44,댄스,2020,있어,14
10,댄스,2020,다시,20
45,댄스,2020,그때,12
0,댄스,2020,널,31
30,댄스,2020,우릴,11
35,댄스,2020,여름,24
74,댄스,2020,사랑,19
16,댄스,2020,마,13
19,댄스,2020,덤,17
29,댄스,2020,덤덤,21
15,댄스,2020,없어,15
24,댄스,2020,마리아,12
28,댄스,2020,밤,36
29,댄스,2020,오,12
34,댄스,2020,하늘,13
50,댄스,2020,살짝,14
51,댄스,2020,설렜어,13
17,댄스,2020,니,10
40,댄스,2020,덤디덤디,16
17,댄스,2020,그러니,10
17,댄스,2020,보라,11
18,댄스,2020,빛,11
30,댄스,2020,나나,24
1,국내드라마,1993,너,14
5,국내영화,1993,내,10
9,국내영화,1993,그대,13
1, 국내드라마,2000,그대,16
1, 국내드라마,2001,그대,16
17, 국내드라마,2002,나,11
2, 국내드라마,2003,날,11
5, 국내드라마,2004,너,13
20, 국내드라마,2004,사랑,10
4, 국내드라마,2005,내,12
6, 국내드라마,2005,그대,13
20, 국내드라마,2005,나,21
48, 국내드라마,2005,사랑,12
25, 국내드라마,2005,너,15
0, 국내드라마,2006,너,31
1, 국내드라마,2006,사랑,27
11, 국내드라마,2006,내,16
30, 국내드라마,2006,난,23
36, 국내드라마,2006,나,13
11, 국내드라마,2007,날,12
3, 국내드라마,2008,그대,21
32, 국내드라마,2008,사랑,16
36, 국내드라마,2008,내,13
3, 국내드라마,2010,사람,22
13, 국내드라마,2010,난,10
14, 국내드라마,2010,너,13
18, 국내드라마,2010,사랑,31
19, 국내드라마,2010,내,21
47, 국내드라마,2010,그,13
6, 국내드라마,2010,나,12
1, 국내드라마,2013,네,11
13, 국내드라마,2013,사람,28
17, 국내드라마,2013,하나,21
18, 국내드라마,2013,내,41
19, 국내드라마,2013,나,37
21, 국내드라마,2013,너,34
25, 국내드라마,2013,그,26
28, 국내드라마,2013,사랑,42
31, 국내드라마,2013,날,19
35, 국내드라마,2013,난,12
42, 국내드라마,2013,수,11
45, 국내드라마,2013,그대,26
17, 국내드라마,2013,맘,11
26, 국내드라마,2013,눈물,16
45, 국내드라마,2013,가슴,12
41, 국내드라마,2013,생각,10
0, 국내드라마,2014,나,31
3, 국내드라마,2014,그,25
7, 국내드라마,2014,내,37
14, 국내드라마,2014,그대,24
16, 국내드라마,2014,사랑,53
22, 국내드라마,2014,눈물,17
1, 국내드라마,2014,왜,25
2, 국내드라마,2014,널,19
9, 국내드라마,2014,맘,18
11, 국내드라마,2014,이,14
18, 국내드라마,2014,더,16
26, 국내드라마,2014,너,36
32, 국내드라마,2014,말,31
57, 국내드라마,2014,또,14
71, 국내드라마,2014,니,16
3, 국내드라마,2014,난,12
20, 국내드라마,2014,오늘,11
2, 국내드라마,2015,날,18
10, 국내드라마,2015,그,14
12, 국내드라마,2015,널,11
15, 국내드라마,2015,사랑,35
18, 국내드라마,2015,말,21
19, 국내드라마,2015,네,20
24, 국내드라마,2015,못,13
26, 국내드라마,2015,내,37
36, 국내드라마,2015,너,37
3, 국내드라마,2015,니,12
24, 국내드라마,2015,수,10
1, 국내드라마,2015,봄,10
2, 국내드라마,2015,향기,10
9, 국내드라마,2015,나,17
19, 국내드라마,2015,난,10
0, 국내드라마,2016,그대,53
1, 국내드라마,2016,때,12
3, 국내드라마,2016,게,11
5, 국내드라마,2016,날,24
6, 국내드라마,2016,꿈,10
7, 국내드라마,2016,내,51
9, 국내드라마,2016,운명,10
11, 국내드라마,2016,나,32
13, 국내드라마,2016,눈,15
16, 국내드라마,2016,사랑,57
17, 국내드라마,2016,널,13
18, 국내드라마,2016,해도,10
19, 국내드라마,2016,가슴,13
23, 국내드라마,2016,난,19
24, 국내드라마,2016,너,46
27, 국내드라마,2016,다시,14
29, 국내드라마,2016,그,25
30, 국내드라마,2016,위해,10
2, 국내드라마,2016,볼,11
14, 국내드라마,2016,사람,16
19, 국내드라마,2016,것,19
28, 국내드라마,2016,생각,11
31, 국내드라마,2016,우리,15
37, 국내드라마,2016,수,32
45, 국내드라마,2016,말,41
12, 국내드라마,2016,그런,11
22, 국내드라마,2016,곁,14
39, 국내드라마,2016,그냥,12
7, 국내드라마,2016,있어,12
1, 국내드라마,2017,너,57
7, 국내드라마,2017,것,18
10, 국내드라마,2017,내,51
11, 국내드라마,2017,널,21
18, 국내드라마,2017,사랑,17
19, 국내드라마,2017,날,10
2, 국내드라마,2017,나,22
7, 국내드라마,2017,그,13
16, 국내드라마,2017,왜,14
26, 국내드라마,2017,그대,13
6, 국내드라마,2017,가슴,12
12, 국내드라마,2017,네,10
27, 국내드라마,2017,곳,11
15, 국내드라마,2017,하루,11
26, 국내드라마,2017,말,20
28, 국내드라마,2017,니,14
18, 국내드라마,2017,꼭,10
1, 국내드라마,2018,내,11
11, 국내드라마,2018,그,11
12, 국내드라마,2018,모든,11
40, 국내드라마,2018,날,11
16, 국내드라마,2018,너,22
1, 국내드라마,2019,그대,37
6, 국내드라마,2019,내,44
12, 국내드라마,2019,그,20
13, 국내드라마,2019,기억,15
14, 국내드라마,2019,수,29
18, 국내드라마,2019,마음,27
23, 국내드라마,2019,나,30
30, 국내드라마,2019,날,18
2, 국내드라마,2019,모든,12
8, 국내드라마,2019,말,19
0, 국내드라마,2019,네,10
16, 국내드라마,2019,너,45
34, 국내드라마,2019,다시,10
3, 국내드라마,2020,말,26
5, 국내드라마,2020,마음,21
7, 국내드라마,2020,기억,15
9, 국내드라마,2020,수,28
20, 국내드라마,2020,나,45
21, 국내드라마,2020,꿈,15
32, 국내드라마,2020,모든,17
33, 국내드라마,2020,순간,10
38, 국내드라마,2020,그,37
39, 국내드라마,2020,밤,12
40, 국내드라마,2020,시간,19
42, 국내드라마,2020,세상,14
50, 국내드라마,2020,것,10
54, 국내드라마,2020,때,10
60, 국내드라마,2020,걸,11
0, 국내드라마,2020,어떤,19
3, 국내드라마,2020,이,23
6, 국내드라마,2020,널,13
9, 국내드라마,2020,너,74
14, 국내드라마,2020,속,16
15, 국내드라마,2020,네,14
19, 국내드라마,2020,사랑,32
21, 국내드라마,2020,난,23
23, 국내드라마,2020,같은,10
4, 국내드라마,2020,다시,16
9, 국내드라마,2020,맘,11
15, 국내드라마,2020,우리,12
31, 국내드라마,2020,곁,10
44, 국내드라마,2020,내,58
47, 국내드라마,2020,날,39
55, 국내드라마,2020,오직,10
6, 국내드라마,2020,그대,49
51, 국내드라마,2020,지금,12
11, 국내드라마,2020,사람,25
3, 국내영화,1995,세상,10
3, 국내영화,1996,세상,10
26,랩/힙합,1993,그대,13
0,랩/힙합,1994,난,14
2,랩/힙합,1994,또,11
20,랩/힙합,1994,나,28
35,랩/힙합,1994,너,11
0,랩/힙합,1994,슈퍼맨,10
27,랩/힙합,1995,내,10
55,랩/힙합,1995,나나,54
0,랩/힙합,1995,슈퍼맨,10
0,랩/힙합,1996,말,14
3,랩/힙합,1996,사랑,10
5,랩/힙합,1996,나,14
