,genre,year,word,freq
67,댄스,1997,저,10
7,댄스,1997,얼굴,5
46,댄스,1997,해도,6
5,댄스,1997,사나이,5
26,댄스,1997,기,5
0,댄스,1997,나나,48
24,댄스,1997,하늘아,7
24,댄스,1997,왓,6
0,댄스,1997,말세,24
20,댄스,1997,싫어,6
24,댄스,1997,때론,8
25,댄스,1997,아무,5
0,댄스,1998,널,44
3,댄스,1998,그냥,12
5,댄스,1998,위해,16
7,댄스,1998,눈물,9
8,댄스,1998,싫어,6
9,댄스,1998,나,93
12,댄스,1998,줄,9
13,댄스,1998,알,9
15,댄스,1998,우리,42
16,댄스,1998,사랑,125
17,댄스,1998,날,50
19,댄스,1998,하늘,21
22,댄스,1998,할리,5
24,댄스,1998,그녀,21
27,댄스,1998,행복,5
28,댄스,1998,내,118
29,댄스,1998,이런,12
33,댄스,1998,모두,50
35,댄스,1998,넌,25
36,댄스,1998,더,24
38,댄스,1998,젠,14
39,댄스,1998,꿈,26
40,댄스,1998,난,44
41,댄스,1998,안,9
43,댄스,1998,품,7
44,댄스,1998,모습,28
47,댄스,1998,너,150
48,댄스,1998,그,38
49,댄스,1998,말,41
51,댄스,1998,미소,7
54,댄스,1998,이제,23
55,댄스,1998,그래,10
56,댄스,1998,누구,14
57,댄스,1998,사람,17
2,댄스,1998,정말,5
3,댄스,1998,니,33
4,댄스,1998,다시,15
9,댄스,1998,마지막,7
17,댄스,1998,얘기,11
18,댄스,1998,속,14
25,댄스,1998,끝,9
32,댄스,1998,또,19
34,댄스,1998,지금,13
35,댄스,1998,눈,16
42,댄스,1998,뿐,7
1,댄스,1998,이,35
13,댄스,1998,시간,20
22,댄스,1998,없는,11
30,댄스,1998,같은,10
32,댄스,1998,누가,7
34,댄스,1998,네,25
35,댄스,1998,곁,13
36,댄스,1998,다른,12
39,댄스,1998,두려워,5
42,댄스,1998,멋진,5
43,댄스,1998,그런,8
44,댄스,1998,남자,7
48,댄스,1998,하나,14
50,댄스,1998,한번,6
54,댄스,1998,친구,7
57,댄스,1998,많은,8
60,댄스,1998,수,46
61,댄스,1998,없어,32
65,댄스,1998,행복한,6
77,댄스,1998,역시,5
93,댄스,1998,첫사랑,5
97,댄스,1998,항상,6
0,댄스,1998,왜,58
2,댄스,1998,가슴,13
4,댄스,1998,입술,7
13,댄스,1998,걸,29
23,댄스,1998,앞,9
29,댄스,1998,때,34
54,댄스,1998,해도,5
68,댄스,1998,못,7
77,댄스,1998,처음,12
79,댄스,1998,걱정,5
83,댄스,1998,가면,5
87,댄스,1998,생각,13
89,댄스,1998,같아,9
97,댄스,1998,세상,19
99,댄스,1998,것,23
4,댄스,1998,있는,11
6,댄스,1998,그대로,6
12,댄스,1998,작은,9
21,댄스,1998,느낌,5
23,댄스,1998,서로,7
24,댄스,1998,약속,5
29,댄스,1998,둘,10
31,댄스,1998,거,5
33,댄스,1998,이상,5
35,댄스,1998,노래,24
36,댄스,1998,맘,12
27,댄스,1998,혼자,9
33,댄스,1998,비,5
35,댄스,1998,저기,5
44,댄스,1998,그대,20
49,댄스,1998,어떻게,7
56,댄스,1998,자기,7
70,댄스,1998,오,11
16,댄스,1998,적,10
18,댄스,1998,바람,8
20,댄스,1998,노랠,8
37,댄스,1998,주문,8
43,댄스,1998,힘들고,6
45,댄스,1998,가득한,6
46,댄스,1998,나나,80
48,댄스,1998,길,7
8,댄스,1998,오직,7
19,댄스,1998,있어,27
27,댄스,1998,해,8
37,댄스,1998,향,5
55,댄스,1998,어떤,6
56,댄스,1998,언제,11
0,댄스,1998,스뜹뜨르르듭듭듭,10
1,댄스,1998,즐거운,11
2,댄스,1998,리듬,20
4,댄스,1998,흥겨운,10
19,댄스,1998,수가,5
24,댄스,1998,여기,14
25,댄스,1998,모든,15
38,댄스,1998,몸,12
51,댄스,1998,거기,5
55,댄스,1998,마음,14
28,댄스,1998,슬픔,8
37,댄스,1998,이별,7
2,댄스,1998,순간,9
16,댄스,1998,오지,8
21,댄스,1998,밤,6
26,댄스,1998,기도,6
28,댄스,1998,후회,6
1,댄스,1998,아픈,13
23,댄스,1998,순,7
34,댄스,1998,손,19
47,댄스,1998,두,5
48,댄스,1998,우린,5
14,댄스,1998,빛,5
47,댄스,1998,영원히,10
45,댄스,1998,추억,10
9,댄스,1998,빗속,6
39,댄스,1998,거리,6
98,댄스,1998,고개,5
0,댄스,2000,난,68
1,댄스,2000,그냥,8
3,댄스,2000,니,56
4,댄스,2000,앞,7
7,댄스,2000,내,129
8,댄스,2000,왜,42
9,댄스,2000,생각,17
10,댄스,2000,자꾸,10
12,댄스,2000,너,211
13,댄스,2000,이런,11
14,댄스,2000,맘,15
18,댄스,2000,만큼,6
25,댄스,2000,해,11
30,댄스,2000,항상,9
33,댄스,2000,모두,28
35,댄스,2000,걸,30
36,댄스,2000,먼저,11
39,댄스,2000,좋은,6
41,댄스,2000,알,14
43,댄스,2000,나,127
45,댄스,2000,다시,39
46,댄스,2000,또,13
50,댄스,2000,없어,30
51,댄스,2000,눈,17
52,댄스,2000,오직,5
54,댄스,2000,수,52
55,댄스,2000,없는,38
57,댄스,2000,사랑,184
58,댄스,2000,오레오,8
59,댄스,2000,레오,8
60,댄스,2000,지금,11
61,댄스,2000,있어,18
62,댄스,2000,곁,15
64,댄스,2000,널,39
71,댄스,2000,이,31
72,댄스,2000,밤,21
79,댄스,2000,얘기,11
80,댄스,2000,저,7
82,댄스,2000,시간,10
87,댄스,2000,오늘,14
93,댄스,2000,영화,5
94,댄스,2000,더,23
97,댄스,2000,아니야,10
104,댄스,2000,어서,7
5,댄스,2000,친구,14
6,댄스,2000,여자,32
11,댄스,2000,그녀,15
21,댄스,2000,정말,16
23,댄스,2000,우정,7
27,댄스,2000,게,12
30,댄스,2000,포기,10
38,댄스,2000,잠시,6
43,댄스,2000,좀,5
47,댄스,2000,질투,5
49,댄스,2000,뭐,12
54,댄스,2000,말,41
55,댄스,2000,상상,8
65,댄스,2000,것,38
67,댄스,2000,젠,17
68,댄스,2000,모든,20
8,댄스,2000,기억,10
14,댄스,2000,넌,25
16,댄스,2000,하나,18
18,댄스,2000,뿐,15
19,댄스,2000,모습,25
20,댄스,2000,추억,5
23,댄스,2000,상처,6
25,댄스,2000,번,6
27,댄스,2000,같은,6
28,댄스,2000,사람,16
29,댄스,2000,꼭,5
30,댄스,2000,우린,9
0,댄스,2000,우리,38
14,댄스,2000,줄,7
19,댄스,2000,이제,55
22,댄스,2000,오,21
29,댄스,2000,어떻게,10
30,댄스,2000,세상,50
35,댄스,2000,그,52
40,댄스,2000,하늘,10
44,댄스,2000,날,65
48,댄스,2000,영원히,10
49,댄스,2000,단,5
50,댄스,2000,둘,5
53,댄스,2000,끝,8
56,댄스,2000,달라,5
57,댄스,2000,때,9
0,댄스,2000,아무,6
4,댄스,2000,처음,13
13,댄스,2000,그런,8
17,댄스,2000,마음,14
33,댄스,2000,위해,21
34,댄스,2000,이별,10
38,댄스,2000,안,19
41,댄스,2000,슬픔,6
5,댄스,2000,행복해,5
8,댄스,2000,남자,18
9,댄스,2000,다른,13
19,댄스,2000,네,23
21,댄스,2000,속,26
37,댄스,2000,있게,16
41,댄스,2000,준,5
42,댄스,2000,순,7
48,댄스,2000,해도,5
50,댄스,2000,언제,14
8,댄스,2000,누가,6
24,댄스,2000,바,7
41,댄스,2000,후회,6
0,댄스,2000,사실,5
4,댄스,2000,혹시,6
9,댄스,2000,가슴,13
31,댄스,2000,인생,6
36,댄스,2000,눈물,10
42,댄스,2000,이번,9
6,댄스,2000,작은,6
15,댄스,2000,이상,10
27,댄스,2000,노래,11
37,댄스,2000,영원,5
42,댄스,2000,어둠,5
71,댄스,2000,맑은,5
73,댄스,2000,소리,5
1,댄스,2000,그대,64
5,댄스,2000,거리,7
11,댄스,2000,곳,5
22,댄스,2000,이유,6
23,댄스,2000,있는,12
24,댄스,2000,좋아,7
26,댄스,2000,한번,5
34,댄스,2000,보고,6
55,댄스,2000,시작,5
59,댄스,2000,눈빛,9
65,댄스,2000,꿈,8
71,댄스,2000,제발,11
82,댄스,2000,도대체,5
88,댄스,2000,어디,9
21,댄스,2000,어떤,9
50,댄스,2000,얼굴,7
51,댄스,2000,이름,7
74,댄스,2000,늘,6
28,댄스,2000,가득,5
48,댄스,2000,멀리,8
58,댄스,2000,기도,6
3,댄스,2000,있죠,7
10,댄스,2000,소녀,8
11,댄스,2000,아니예요,5
43,댄스,2000,거,6
6,댄스,2000,시선,6
41,댄스,2000,운명,5
36,댄스,2000,울,5
4,댄스,2000,수가,10
10,댄스,2000,애,5
24,댄스,2000,못,5
4,댄스,2000,예감,9
15,댄스,2000,자,7
30,댄스,2000,차,17
40,댄스,2000,서로,5
34,댄스,2000,조금,21
113,댄스,2000,코,7
24,댄스,2000,세계,7
25,댄스,2000,없죠,5
27,댄스,2000,추카,8
30,댄스,2000,자고,8
21,댄스,2000,하리,6
23,댄스,2000,가장,6
25,댄스,2000,목소리,9
38,댄스,2000,매일,5
29,댄스,2000,오해,5
0,댄스,2000,가라,8
1,댄스,2000,확,8
0,댄스,2000,너희,5
0,댄스,2000,엄마,7
1,댄스,2000,아니니,8
2,댄스,2000,아니었니,8
1,댄스,2001,내,135
2,댄스,2001,아니야,5
3,댄스,2001,니,56
5,댄스,2001,눈물,18
6,댄스,2001,그런,15
9,댄스,2001,너,150
10,댄스,2001,후회,13
11,댄스,2001,뿐,14
12,댄스,2001,널,44
13,댄스,2001,나,114
14,댄스,2001,모습,26
15,댄스,2001,혹시,7
16,댄스,2001,다시,36
19,댄스,2001,게,13
21,댄스,2001,그대,36
22,댄스,2001,날,52
23,댄스,2001,왜,28
26,댄스,2001,이제,43
27,댄스,2001,다짐,7
28,댄스,2001,또,17
33,댄스,2001,난,44
34,댄스,2001,때문,18
35,댄스,2001,더,21
36,댄스,2001,이상,10
38,댄스,2001,그,38
1,댄스,2001,없는,11
2,댄스,2001,사랑,107
3,댄스,2001,울,6
5,댄스,2001,우리,27
6,댄스,2001,모두,27
8,댄스,2001,사람,22
9,댄스,2001,혼자,6
11,댄스,2001,마음,28
12,댄스,2001,상처,7
14,댄스,2001,아아,5
15,댄스,2001,수,34
16,댄스,2001,있는,11
17,댄스,2001,모든,8
18,댄스,2001,걸,18
19,댄스,2001,깊은,5
20,댄스,2001,곳,10
21,댄스,2001,바람,6
22,댄스,2001,다른,15
23,댄스,2001,어떤,9
27,댄스,2001,땐,8
28,댄스,2001,언제,5
29,댄스,2001,멀리,7
31,댄스,2001,것,48
33,댄스,2001,바보,7
35,댄스,2001,말,33
37,댄스,2001,일,5
43,댄스,2001,여자,11
2,댄스,2001,보고,9
10,댄스,2001,곁,20
21,댄스,2001,눈,18
27,댄스,2001,어제,9
43,댄스,2001,가끔,5
50,댄스,2001,뒤,6
57,댄스,2001,인생,6
9,댄스,2001,서로,5
27,댄스,2001,그게,5
32,댄스,2001,뭐,5
34,댄스,2001,순,10
46,댄스,2001,얼마나,6
49,댄스,2001,살,8
53,댄스,2001,한번,17
56,댄스,2001,없어,17
58,댄스,2001,못,5
63,댄스,2001,건,8
64,댄스,2001,가슴,6
73,댄스,2001,없고,5
74,댄스,2001,위해,10
77,댄스,2001,번,5
79,댄스,2001,생각,13
80,댄스,2001,영원히,8
81,댄스,2001,맘,26
83,댄스,2001,오,8
84,댄스,2001,젠,18
86,댄스,2001,자꾸,8
89,댄스,2001,이런,6
92,댄스,2001,그냥,7
94,댄스,2001,있어,8
13,댄스,2001,기억,8
14,댄스,2001,없을,12
0,댄스,2001,짜증,5
1,댄스,2001,화,5
3,댄스,2001,미소,7
6,댄스,2001,넌,17
11,댄스,2001,같아,8
16,댄스,2001,늘,6
25,댄스,2001,자신,7
29,댄스,2001,같은,13
32,댄스,2001,마음속,5
40,댄스,2001,속,24
41,댄스,2001,네,12
44,댄스,2001,바,66
49,댄스,2001,아무,6
2,댄스,2001,우린,6
6,댄스,2001,세상,24
9,댄스,2001,연인,5
13,댄스,2001,없다고,6
38,댄스,2001,어떡해,14
41,댄스,2001,그녀,11
43,댄스,2001,이기,7
57,댄스,2001,아파,7
60,댄스,2001,앞,8
4,댄스,2001,처음,5
6,댄스,2001,알,8
19,댄스,2001,몰래,8
21,댄스,2001,때,28
28,댄스,2001,정말,7
47,댄스,2001,지금,8
60,댄스,2001,포기,5
7,댄스,2001,이,8
14,댄스,2001,오빠,7
16,댄스,2001,바빠,6
23,댄스,2001,거,8
34,댄스,2001,시작,5
41,댄스,2001,항상,10
65,댄스,2001,마지막,9
68,댄스,2001,끝,41
70,댄스,2001,순간,5
72,댄스,2001,이별,7
6,댄스,2001,하나,6
7,댄스,2001,당신,10
13,댄스,2001,매일,6
24,댄스,2001,꿈,8
31,댄스,2001,저,9
32,댄스,2001,하늘,7
36,댄스,2001,미래,8
44,댄스,2001,추억,5
47,댄스,2001,손,5
49,댄스,2001,여기,5
56,댄스,2001,라라라라,10
15,댄스,2001,척,5
22,댄스,2001,방황,5
26,댄스,2001,영원한,5
27,댄스,2001,시간,7
23,댄스,2001,마,8
33,댄스,2001,해,8
33,댄스,2001,볼,5
41,댄스,2001,지난날,5
48,댄스,2001,미련,5
59,댄스,2001,말로,6
15,댄스,2001,다가,9
29,댄스,2001,난난,8
37,댄스,2001,제발,12
58,댄스,2001,위,5
88,댄스,2001,삶,5
40,댄스,2001,길,5
74,댄스,2001,테,6
40,댄스,2001,필요해,8
42,댄스,2001,나나,17
55,댄스,2001,안길,6
2,댄스,2001,패,5
17,댄스,2001,있네,5
7,댄스,2001,친구,5
7,댄스,2001,이야기,12
15,댄스,2001,무엇,17
45,댄스,2001,오늘,5
8,댄스,2001,따윈,5
2,댄스,2001,있기를,6
1,댄스,2002,속,11
2,댄스,2002,니,73
3,댄스,2002,얼굴,5
5,댄스,2002,눈물,12
6,댄스,2002,소리,12
7,댄스,2002,날,48
8,댄스,2002,알,11
9,댄스,2002,처음,6
10,댄스,2002,내,90
11,댄스,2002,사랑,97
12,댄스,2002,넌,20
13,댄스,2002,나,89
14,댄스,2002,이별,13
15,댄스,2002,슬픔,6
18,댄스,2002,뒤,13
19,댄스,2002,너,149
21,댄스,2002,그,45
22,댄스,2002,이,15
27,댄스,2002,널,29
28,댄스,2002,수,23
32,댄스,2002,모두,29
35,댄스,2002,슬픈,5
36,댄스,2002,대신,6
37,댄스,2002,길,5
39,댄스,2002,해,7
40,댄스,2002,줄,11
41,댄스,2002,못,6
42,댄스,2002,전,6
48,댄스,2002,손,5
0,댄스,2002,난,79
1,댄스,2002,나나,55
2,댄스,2002,난나,6
3,댄스,2002,없어,13
5,댄스,2002,모습,20
12,댄스,2002,눈빛,5
14,댄스,2002,네,21
20,댄스,2002,있게,6
21,댄스,2002,왜,20
22,댄스,2002,마음,9
24,댄스,2002,울,6
25,댄스,2002,것,16
30,댄스,2002,가슴,12
31,댄스,2002,또,21
32,댄스,2002,어떻게,6
34,댄스,2002,기억,6
39,댄스,2002,그냥,13
41,댄스,2002,그런,12
42,댄스,2002,말,62
46,댄스,2002,상처,5
47,댄스,2002,맘,21
52,댄스,2002,곳,8
53,댄스,2002,다시,25
54,댄스,2002,마지막,7
57,댄스,2002,뿐,8
65,댄스,2002,순간,9
68,댄스,2002,향,6
0,댄스,2002,발라,28
5,댄스,2002,우연,5
7,댄스,2002,우린,9
8,댄스,2002,서로,14
13,댄스,2002,다른,11
14,댄스,2002,연인,5
15,댄스,2002,같은,5
18,댄스,2002,눈,10
23,댄스,2002,당황,6
31,댄스,2002,있는,6
35,댄스,2002,보고,6
39,댄스,2002,시간,6
49,댄스,2002,곁,15
52,댄스,2002,없는,11
0,댄스,2002,가라,7
11,댄스,2002,좋아,7
13,댄스,2002,우리,15
14,댄스,2002,여름,7
19,댄스,2002,그대,28
26,댄스,2002,사람,30
28,댄스,2002,생각,21
33,댄스,2002,지금,11
40,댄스,2002,젠,12
41,댄스,2002,이런,6
46,댄스,2002,바보,6
47,댄스,2002,혼자,5
66,댄스,2002,있어,11
68,댄스,2002,어디,6
69,댄스,2002,한번,9
74,댄스,2002,나니,9
83,댄스,2002,하나,17
85,댄스,2002,건,5
11,댄스,2002,해도,6
58,댄스,2002,라면,5
60,댄스,2002,세상,6
62,댄스,2002,걸,11
71,댄스,2002,택,9
72,댄스,2002,위,8
13,댄스,2002,음악,8
34,댄스,2002,바다로,5
39,댄스,2002,신나게,7
49,댄스,2002,그래,11
50,댄스,2002,오늘,5
57,댄스,2002,친구,9
16,댄스,2002,여자,6
25,댄스,2002,남자,24
29,댄스,2002,나쁜,9
52,댄스,2002,정말,22
55,댄스,2002,그랬어,7
0,댄스,2002,달,5
13,댄스,2002,그녀,12
16,댄스,2002,이해,5
33,댄스,2002,뭐,11
5,댄스,2002,따윈,5
29,댄스,2002,더,10
39,댄스,2002,위해,6
25,댄스,2002,없던,6
34,댄스,2002,품,6
74,댄스,2002,모든,5
17,댄스,2002,매력,10
2,댄스,2002,이제,18
12,댄스,2002,랄,32
17,댄스,2002,무슨,6
16,댄스,2002,안,5
32,댄스,2002,여기,11
24,댄스,2002,그때,6
62,댄스,2002,걱정,6
28,댄스,2002,어서,10
25,댄스,2002,안녕,5
4,댄스,2002,챔피언,28
28,댄스,2002,둥글게,6
32,댄스,2002,인생,9
46,댄스,2002,미치는,6
23,댄스,2002,우정,6
1,댄스,2002,오랄,8
28,댄스,2002,바,5
29,댄스,2002,바이,5
30,댄스,2002,라이,5
0,댄스,2003,저,9
3,댄스,2003,끝,7
4,댄스,2003,뭐,8
6,댄스,2003,다른,15
8,댄스,2003,세상,7
9,댄스,2003,얘기,8
10,댄스,2003,구름,5
22,댄스,2003,꿈,15
26,댄스,2003,곳,6
27,댄스,2003,아무,8
28,댄스,2003,없는,11
33,댄스,2003,못,6
34,댄스,2003,나,88
37,댄스,2003,언제,12
41,댄스,2003,이제,21
42,댄스,2003,정말,14
43,댄스,2003,왜,25
48,댄스,2003,기억,11
49,댄스,2003,지금,17
50,댄스,2003,맘,16
51,댄스,2003,젠,9
52,댄스,2003,그,44
53,댄스,2003,작은,7
54,댄스,2003,소망,5
55,댄스,2003,하늘,10
56,댄스,2003,속,25
59,댄스,2003,별,6
63,댄스,2003,거,7
69,댄스,2003,다시,21
70,댄스,2003,생각,11
71,댄스,2003,더,10
72,댄스,2003,이상,6
1,댄스,2003,그대,17
4,댄스,2003,것,22
7,댄스,2003,이별,5
9,댄스,2003,알,9
10,댄스,2003,수,27
13,댄스,2003,도대체,5
14,댄스,2003,남자,7
15,댄스,2003,걸,17
16,댄스,2003,사랑,74
26,댄스,2003,그냥,11
27,댄스,2003,날,55
29,댄스,2003,결혼,12
30,댄스,2003,눈,15
32,댄스,2003,내,65
35,댄스,2003,위해,10
37,댄스,2003,사실,5
41,댄스,2003,건,7
43,댄스,2003,혼자,8
50,댄스,2003,사람,18
51,댄스,2003,이런,7
54,댄스,2003,그런,12
64,댄스,2003,뿐,6
67,댄스,2003,같은,13
72,댄스,2003,간,10
74,댄스,2003,이,19
83,댄스,2003,난,53
86,댄스,2003,라면,6
90,댄스,2003,살,7
2,댄스,2003,시간,14
9,댄스,2003,있잖아,5
11,댄스,2003,수도,6
12,댄스,2003,밤,10
17,댄스,2003,그녀,13
18,댄스,2003,너,82
19,댄스,2003,널,30
23,댄스,2003,안,11
25,댄스,2003,순간,24
32,댄스,2003,넌,16
51,댄스,2003,영화,8
52,댄스,2003,우리,8
57,댄스,2003,원해,10
58,댄스,2003,모든,12
59,댄스,2003,게,7
61,댄스,2003,있어,6
68,댄스,2003,말,35
73,댄스,2003,모두,17
76,댄스,2003,해,9
3,댄스,2003,니,25
10,댄스,2003,추억,5
15,댄스,2003,하나,7
21,댄스,2003,눈물,12
28,댄스,2003,보고,10
33,댄스,2003,마음,14
40,댄스,2003,항상,6
45,댄스,2003,가슴,8
70,댄스,2003,옆,6
1,댄스,2003,감정,7
2,댄스,2003,없어,13
5,댄스,2003,길,7
30,댄스,2003,무엇,7
54,댄스,2003,영원히,6
20,댄스,2003,모습,7
35,댄스,2003,덤,16
36,댄스,2003,오우,5
37,댄스,2003,워,7
46,댄스,2003,네,11
17,댄스,2003,어떡해,8
28,댄스,2003,자꾸만,6
7,댄스,2003,태양,11
8,댄스,2003,싫어,7
12,댄스,2003,대답,5
17,댄스,2003,계속,5
19,댄스,2003,위,6
22,댄스,2003,애,8
27,댄스,2003,미소,7
40,댄스,2003,줄,7
24,댄스,2003,좋아,5
8,댄스,2003,이제야,5
22,댄스,2003,없겠지,5
28,댄스,2003,내겐,6
3,댄스,2003,주,5
4,댄스,2003,중,5
1,댄스,2003,몸,5
52,댄스,2003,막,7
58,댄스,2003,오늘,5
71,댄스,2003,힘,5
23,댄스,2003,님,6
30,댄스,2003,도,5
43,댄스,2003,무법자,6
24,댄스,2003,있다고,9
40,댄스,2003,짜증나,7
0,댄스,2003,음악,8
3,댄스,2004,내,51
5,댄스,2004,것,11
6,댄스,2004,그,16
8,댄스,2004,사람,6
10,댄스,2004,나,26
13,댄스,2004,날,20
14,댄스,2004,수,14
15,댄스,2004,있어,5
16,댄스,2004,말,12
18,댄스,2004,지금,7
22,댄스,2004,같은,6
29,댄스,2004,너,65
30,댄스,2004,알,11
32,댄스,2004,매일,6
35,댄스,2004,또,8
38,댄스,2004,내일,8
41,댄스,2004,조금,7
46,댄스,2004,마,6
47,댄스,2004,더,17
49,댄스,2004,네,15
50,댄스,2004,눈,5
51,댄스,2004,속,12
52,댄스,2004,다시,9
60,댄스,2004,모두,13
62,댄스,2004,대로,5
65,댄스,2004,순간,5
66,댄스,2004,난,31
67,댄스,2004,없어,21
68,댄스,2004,보고,5
69,댄스,2004,만큼,6
70,댄스,2004,항상,6
71,댄스,2004,곁,5
10,댄스,2004,음악,14
16,댄스,2004,소리,5
18,댄스,2004,이,9
22,댄스,2004,몸,9
23,댄스,2004,그대로,5
25,댄스,2004,젠,8
35,댄스,2004,없는,5
3,댄스,2004,널,32
4,댄스,2004,생각,9
6,댄스,2004,걸,15
10,댄스,2004,일,6
13,댄스,2004,눈물,5
18,댄스,2004,니,15
20,댄스,2004,사랑,44
23,댄스,2004,관심,5
27,댄스,2004,향기,7
28,댄스,2004,몸짓,7
29,댄스,2004,이런,5
37,댄스,2004,이제,9
44,댄스,2004,모든,7
0,댄스,2004,앞,10
6,댄스,2004,만세,8
8,댄스,2004,손,7
11,댄스,2004,우리,6
18,댄스,2004,가슴,7
43,댄스,2004,여자,5
50,댄스,2004,춤,7
57,댄스,2004,마라,5
65,댄스,2004,뒤,6
66,댄스,2004,세상,9
70,댄스,2004,가세,8
72,댄스,2004,차,9
74,댄스,2004,저,7
76,댄스,2004,어깨,5
89,댄스,2004,힘껏,5
91,댄스,2004,이상,5
106,댄스,2004,오늘,5
113,댄스,2004,남자,5
120,댄스,2004,후회,5
133,댄스,2004,하늘,6
24,댄스,2004,맘,11
30,댄스,2004,왜,13
32,댄스,2004,해,9
46,댄스,2004,나나,10
10,댄스,2004,있게,5
38,댄스,2004,위해,5
43,댄스,2004,시간,6
13,댄스,2004,정신,5
42,댄스,2004,걱정,6
5,댄스,2004,그녀,20
14,댄스,2004,건,13
47,댄스,2004,내겐,5
8,댄스,2004,신나게,7
15,댄스,2004,생생,6
20,댄스,2004,밤,5
32,댄스,2004,영원한,7
37,댄스,2004,영원하지,6
0,댄스,2005,나,83
1,댄스,2005,나나,34
2,댄스,2005,난난,7
3,댄스,2005,난나,7
4,댄스,2005,보고,6
5,댄스,2005,있어,9
6,댄스,2005,내,50
7,댄스,2005,눈빛,7
8,댄스,2005,말,37
12,댄스,2005,오늘,6
13,댄스,2005,너,80
15,댄스,2005,번,11
17,댄스,2005,맘,14
18,댄스,2005,네,10
19,댄스,2005,가슴,10
20,댄스,2005,모두,12
23,댄스,2005,더,28
26,댄스,2005,사랑,63
27,댄스,2005,이,32
28,댄스,2005,밤,10
30,댄스,2005,노래,6
31,댄스,2005,하나,10
32,댄스,2005,수,16
33,댄스,2005,없는,12
34,댄스,2005,그,18
36,댄스,2005,줄,7
37,댄스,2005,있는,6
0,댄스,2005,워워,12
1,댄스,2005,머리,5
3,댄스,2005,사랑스러워,5
4,댄스,2005,니,19
6,댄스,2005,여자,16
7,댄스,2005,게,9
11,댄스,2005,젠,14
16,댄스,2005,세상,14
18,댄스,2005,널,28
19,댄스,2005,마음,10
24,댄스,2005,행복,5
44,댄스,2005,모습,10
47,댄스,2005,표현,6
51,댄스,2005,날,31
52,댄스,2005,이제,32
53,댄스,2005,조금,12
56,댄스,2005,것,23
64,댄스,2005,우리,20
0,댄스,2005,눈,12
12,댄스,2005,있다면,6
13,댄스,2005,시작,6
19,댄스,2005,그대,21
22,댄스,2005,마,17
24,댄스,2005,기억,6
25,댄스,2005,바로,8
34,댄스,2005,후회,5
35,댄스,2005,또,20
36,댄스,2005,다른,9
37,댄스,2005,꿈,7
44,댄스,2005,같은,12
45,댄스,2005,곳,7
46,댄스,2005,향,6
48,댄스,2005,순간,9
49,댄스,2005,주인공,5
3,댄스,2005,끝,6
5,댄스,2005,서로,11
36,댄스,2005,걱정,6
61,댄스,2005,손,9
62,댄스,2005,잡고,6
70,댄스,2005,기쁨,5
71,댄스,2005,슬픔,6
72,댄스,2005,아픔,7
73,댄스,2005,다시,14
98,댄스,2005,누가,7
102,댄스,2005,누구,11
107,댄스,2005,왜,7
0,댄스,2005,모든,8
10,댄스,2005,난,13
18,댄스,2005,걸,12
21,댄스,2005,대신,6
32,댄스,2005,영원히,5
33,댄스,2005,남자,12
59,댄스,2005,뿐,5
73,댄스,2005,아주,7
87,댄스,2005,멀리,22
88,댄스,2005,앞,7
0,댄스,2005,나야,5
25,댄스,2005,추억,5
39,댄스,2005,상처,5
44,댄스,2005,매일,8
46,댄스,2005,란,12
48,댄스,2005,안해,6
49,댄스,2005,하늘,15
50,댄스,2005,위로,8
51,댄스,2005,저,10
52,댄스,2005,높이,16
57,댄스,2005,지금,9
62,댄스,2005,미안해,8
14,댄스,2005,혼자,6
54,댄스,2005,넌,7
55,댄스,2005,느낌,6
10,댄스,2005,없어,10
24,댄스,2005,인생,7
29,댄스,2005,몰래,6
33,댄스,2005,해도,5
34,댄스,2005,좋아,6
35,댄스,2005,워,18
38,댄스,2005,삶,9
28,댄스,2005,이상,5
34,댄스,2005,안,7
35,댄스,2005,눈물,10
13,댄스,2005,속,11
19,댄스,2005,길,6
41,댄스,2005,시간,9
54,댄스,2005,척,5
63,댄스,2005,전,5
6,댄스,2005,마지막,6
21,댄스,2005,여름,5
29,댄스,2005,곁,6
32,댄스,2005,아름다운,8
6,댄스,2005,둘,7
42,댄스,2005,고백,5
12,댄스,2005,정말,9
56,댄스,2005,빙고,6
7,댄스,2005,내게로,5
3,댄스,2006,내,44
4,댄스,2006,속,9
5,댄스,2006,비행기,11
7,댄스,2006,하늘,9
8,댄스,2006,위로,6
10,댄스,2006,타고,7
11,댄스,2006,동안,5
12,댄스,2006,말,10
13,댄스,2006,생각,5
14,댄스,2006,순,9
16,댄스,2006,모든,5
25,댄스,2006,때,10
26,댄스,2006,순간,6
30,댄스,2006,없어,6
32,댄스,2006,처음,5
40,댄스,2006,사람,5
43,댄스,2006,있어,13
45,댄스,2006,땐,8
49,댄스,2006,너,44
50,댄스,2006,아무,5
59,댄스,2006,모습,5
66,댄스,2006,나,22
74,댄스,2006,세상,11
0,댄스,2006,마이,24
1,댄스,2006,후,6
2,댄스,2006,호,6
3,댄스,2006,하하,6
9,댄스,2006,날,19
10,댄스,2006,걸,9
20,댄스,2006,누나,42
21,댄스,2006,마음,6
22,댄스,2006,사랑,20
26,댄스,2006,뭐,7
29,댄스,2006,항상,7
50,댄스,2006,난,23
1,댄스,2006,그대,22
6,댄스,2006,남자,5
15,댄스,2006,해,9
